システムID,ジャンルID,ステータスID,感情ラベル,content
2056249,コンビニコピー機,687636975692587008,neutral,"ゴルァァァ
なぜかセブンでネットプリント使えないぞーー
ブロマイドーーーー((((；ﾟДﾟ)))))))"
2056275,コンビニコピー機,687639648005275648,neutral,私もセブンで粟田口プリントしてこなくては
2056280,コンビニコピー機,687640487973408768,neutral,あ、帰りにセブン寄って粟田口家族写真コピーしてこなきゃ
2058402,コンビニコピー機,688198947479764992,neutral,"今日の朝ペルソナ舞台挨拶のチケット取りにコンビニのコピー機で頑張ったけど、コンビニ使っても新宿取れんかった・・・orz
新宿どんだけ倍率高いんだww"
2059286,コンビニコピー機,688391236529459201,neutral,コンビニのコピー機で早速紙詰まらせて店員さんに詰まったペーパーを目の前で確認されたけど生きてます
2059930,コンビニコピー機,688716342795476992,neutral,"ズルしてパソコンで量産しようかと思ったけど、A4しか印刷できへん。
A4で作って、コンビニで拡大コピーするしかないの？"
2062567,コンビニコピー機,689578329096065024,neutral,あ、リストと席次表だけ、プリントしてこないと。ネットプリントでいっか。いまコンビニとかで出せるよね
2062569,コンビニコピー機,689579224844267520,neutral,１月１７日。センター試験２日目。都歴研の大学入試問題検討委員会にて、小山台高校。分析用紙を、来る直前にローソンでプリントアウトするっていう堕落ぶり。それでも、この便利さに家庭用プリンタはいらないなって改めて思う。終了後、東京駅にて奥さん＋まおくんの帰京をお出迎え。６時間の待ち！
2063049,コンビニコピー機,689731402615521280,neutral,"今から人生初めてのコピーしにコンビニいく。初体験。
なまからやんどー負きらんどー"
2065241,コンビニコピー機,690160686903603200,neutral,ついにファミマプリントに飛原さんが
2056322,コンビニコピー機,687644691806863361,neutral,調べたらコンテンツプリントが麻痺してるかなんかで一部店舗で印刷できなくなっているそうな...復旧待つからがんばってほしい...
2057391,コンビニコピー機,687915241376583680,neutral,"ステッカーもアクキーも、セブンファイルの絵より小さい。
アクキーの印刷の質はちび刀剣のアクキーと多分同じ。つまり…。
綺麗なプリントが良ければステッカーの方がノイズ少ない。
ただ印刷の質自体はセブンファイルry
ケチ付けてるのではなくて、気になってしまう性分なのです(^-^;"
2063081,コンビニコピー機,689738057671581696,neutral,印刷がPDFのみだったので再びコンビニに出かける。
2063550,コンビニコピー機,689816400353853440,positive,PDFプリントが縮小される問題に唸るの疲れたから家の隣にセブンきてほしい
2064438,Rommba,679640431274004480,positive,何度引き離してもルンバに夢中の俊太郎(笑)。
2057441,コンビニコピー機,687920776154972160,neutral,セブンの粟田口記念写真みたいに、三条と五条記念写真とか欲しい！！誰か！絵描きさん！！鶴を真ん中に三条派記念写真を描いてネットプリントに！！！
2062142,コンビニコピー機,689421483064471553,neutral,家の近所にフフフンフーフ5軒あんだけど4軒行って3軒にファミマプリントあることが判明した✌('ω'✌ )三✌('ω')✌三( ✌'ω')✌ということでバレンタインはとりあえずマシュマロ組とそうたくんを2Lで刷ってきたよ！えらべる！うれしい！やさしい！
2064460,Rommba,679643657075470336,negative,さいきんうちのルンバお腹下してるんだ
2065253,コンビニコピー機,690163444083888128,neutral,昨日のセブンで粟田口さんたちのブロマイドプリントしてきて、持ち帰るのにファイルとか用意しなかったから手帳に挟んで帰って来たんだけど、これ凄い記念写真感パない。
2056480,コンビニコピー機,687662706250223618,neutral,帰り際にセブンで粟田口sの描き下ろしのプリント買ったけど、想像してたよりなんか塗りが怖かった。((((；ﾟДﾟ)))))))
2057480,コンビニコピー機,687927675617316864,neutral,"今日のブロマイド(証明写真)事件 その１

・進路希望調査に貼る証明写真が無いからiPhoneで撮影してコンビニで印刷する作戦に出た私
・ネットプリント予約して近所のセブンに行く
・サイズ変更できないことに若干の不安を感じつつもプリントしてみる
・出てくるL判サイズの私の顔

→"
2059400,コンビニコピー機,688515200698322944,negative,目の前でセブンのコピー機壊れた💢💢💢💢💢
2059416,コンビニコピー機,688520110756122624,negative,コピー機ぶっ壊れるはセブンのコピー機読み取らないはなんだこの機械音痴ぶり...
2060093,コンビニコピー機,688842042865090560,neutral,今回の表紙の褒めて欲しいポイントは「セブンイレブンのクオリティのプリントを余白無しでやる為に、A4のものをA3でプリントしてカッターで切ったポイント」です。
2061132,コンビニコピー機,689114919069847552,neutral,"昨日作ったレポート明日の4限に持っていく予定だったんだけど、塾で印刷する予定だったんだけど、忘れてた。
今からword→PDF変換してUSB移してセブン持ってって印刷とかくそだる"
2062199,コンビニコピー機,689425650143211520,neutral,"セブンの ブロマイドプリントしてきた(*´▽｀*)
粟田口かわえええええ！////////////
長谷部もプリントした///"
2064524,コンビニコピー機,690078711614455808,neutral,コンビニコピーなんて普段しないから1枚でいいのに袖が触れたのか途中から気づかず4枚になってた(::´º◞౪◟º`::)
2063047,Rommba,679474342774755331,neutral,以前助けていただいたルンバです。
2064591,Rommba,679655757655240704,neutral,ふなっしーのルンバ♪欲しいなー(*´ω｀*)
2057569,コンビニコピー機,687939298251911168,neutral,"型紙本で型紙を200%に拡大して使うのがあるので拡大コピーしにコンビニ行ったんだ。んで初めてだったから近くの店員さんにやって貰ったんだ。
店員「え！？コート縫われるんですか？」
私「ああ…小さい、人形のやつです」
店員「へーすごいですねー（棒）」
なんだこの気恥ずかしさ。"
